perm_mean_balacc
0.0
0.027777777777777776
0.05555555555555555
0.0
0.03125
0.025
0.027777777777777776
0.05263157894736842
0.0
0.0
0.02631578947368421
0.025
0.0
0.0
0.0
0.0
0.0
0.025
0.0
0.0
0.05
0.0
0.025
0.0
0.0
0.027777777777777776
0.0
0.0
0.0
0.0
0.05263157894736842
0.0
0.027777777777777776
0.0
0.0
0.02631578947368421
0.0
0.0
0.0
0.0
0.0
0.0
0.02631578947368421
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05
0.02631578947368421
0.029411764705882353
0.0
0.0
0.0
0.02631578947368421
0.025
0.02631578947368421
0.0
0.045454545454545456
0.0
0.0
0.05
0.02631578947368421
0.023809523809523808
0.0
0.023809523809523808
0.0
0.05555555555555555
0.0
0.0
0.05263157894736842
0.023809523809523808
0.0
0.027777777777777776
0.0
0.025
0.029411764705882353
0.047619047619047616
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.023809523809523808
0.0
0.02631578947368421
0.0
0.02631578947368421
0.02631578947368421
0.0
0.0
0.0
0.0
0.0
0.05263157894736842
0.0
0.0
0.0
0.0
0.0
0.03125
0.02631578947368421
0.0
0.0
0.0
0.0
0.02631578947368421
0.0
0.0
0.0
0.0
0.027777777777777776
0.027777777777777776
0.0
0.0
0.0
0.0
0.0
0.023809523809523808
0.023809523809523808
0.0
0.022727272727272728
0.0
0.023809523809523808
0.025
0.02631578947368421
0.025
0.0
0.027777777777777776
0.027777777777777776
0.0
0.02631578947368421
0.02631578947368421
0.027777777777777776
0.058823529411764705
0.0
0.0
0.0
0.027777777777777776
0.0
0.0
0.047619047619047616
0.023809523809523808
0.0
0.0
0.025
0.0
0.0
0.025
0.027777777777777776
0.0
0.0
0.0
0.0
0.05263157894736842
0.0
0.0
0.02631578947368421
0.0
0.0
0.02631578947368421
0.0
0.0
0.0
0.0
0.0
0.027777777777777776
0.027777777777777776
0.0
0.022727272727272728
0.02631578947368421
0.027777777777777776
0.025
0.05555555555555555
0.027777777777777776
0.0
0.0
0.0
0.0
0.02631578947368421
0.025
0.027777777777777776
0.0
0.0
0.0
0.03125
0.02631578947368421
0.02631578947368421
0.05555555555555555
0.027777777777777776
0.0
0.025
0.0
0.0
0.023809523809523808
0.0
0.0
0.058823529411764705
0.027777777777777776
0.0
0.0
0.05
0.0
0.0
0.02631578947368421
0.0
0.05263157894736842
0.0
0.0
0.07894736842105263
0.0
0.025
0.0
0.025
