Feature,Importance,Taxon
af849c98fa8cfdd785023dcfc8d0039d,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Moryella; s__Moryella indoligenes
4141fb3fb91ee2afe406c3f79c4a00ec,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae; g__JC017; s__JC017 sp004296775
6d53f4479b1ac62a4d4bddb654015413,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga sputigena
d2d86ad28c9996bd9c20ad1f1c9e8bcd,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Lampropedia; s__Corticibacter populi
0caa69c277e89c5fef7651c81797e0fb,0.0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Limisphaerales; f__; g__; s__
74e23695ba51a82d7faeb444660fa7b8,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae
de1729e2a4603fe76719034617529350,0.0,d__Bacteria; p__Myxococcota_A_473307; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__Myxococcus_463634
65e9ec6710498006987310c9d23df233,0.0,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium_C; s__Fusobacterium_C vincentii
b22281763f3cbfe1fb42bab6c889b7a1,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_D; f__Amphibacillaceae; g__Paraliobacillus_A_287874
e4e7b7878645103aa364b316b08e846d,0.0,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__
47f1a8178fe240e06e5a2b5f185feba2,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae
a29f8a7758fa72342db0b0686dfa1054,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__Sedimentibacter hydroxybenzoicus
77e211b98654689d9296f12cbd59b7ba,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingomonas_L_486704
e928cd5e8bff47dbea11236748588ee5,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_L; s__Clostridium_L putrefaciens
de3f7f2754d130c17547fec174eac89d,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera
30acc7dcf9866cced1952d4fab60f0b1,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__Tundrisphaera lichenicola
ad04c038144bd52e69886cd9fe2b9594,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylobacterium
8d84ada81b19d491fd878844ad58888f,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas
b3da32a4e7e0534d9b6b8dc0ad52ce36,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__
bfb14cdbd60cf71fb155d082724262ad,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Aliihoeflea; s__Aliihoeflea sp000497755
500059389613ef33e57c3fa99f3b6da1,0.0,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales
3e59a525f5d367bcda88d6696b161912,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
f96de3b24be92e968dfbc8911ddabf06,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas bullata
84987a09d433e7ce65bb0813030da653,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
800c4e1a8b83d2a96710445184d895bb,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Paenibacillales
83ee680de4450662b43a7f1f8174e30d,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus provencensis
80e8f2733aff206407487ca3dc96d9ce,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Citroniella; s__Citroniella saccharovorans
c1b7679fb8471dc5ce26c4dc30263b1e,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Eikenella_561455; s__Eikenella halliae
1d184f1d28c16a53bdd341938aef3b3b,0.0,d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrososphaeraceae; g__TA-21; s__TA-21 sp005877075
4d2759a8fd23ddf338190c43ba94a246,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796
031b05e3766e70d948b1e47f92ef05e3,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
c683742123f1a68ad840a2bf26fe5b4f,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
9baa903640c93959225e22763a1a7d31,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
a8b5189ffa2816b5e935d21248532f88,0.0,d__Bacteria; p__Desulfobacterota_G_459543; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__Desulfomicrobium orale
154fa76c8c12918136918986c5fd5956,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Bosea
9ff987297017695ebf8bdcdcbefdd02b,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae
a9c1ae4f22cfbd99a6751135db9873d3,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
f3d99821c7d0065dcc7a5d492bfc1707,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium
82f8ba4d2cca0a88de0869381add5696,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421
e5fac607c772abaa5beb79ae17ba66d9,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_A; s__Vagococcus_A lutrae
47c7b1f2365403da30c49200c6ff8a4c,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus
38ab0f16b3ab63b23fd05f281502dfe5,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
e2c9615b351480580fe2978db2802c4c,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__Bacillaceae_B_301660; g__Rossellomorea
d6109b097715693c2c0d6b9ce5c162f9,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
5b317ceb92f924db718a9ddee29cc672,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Arachnia; s__
787bc72be1df2f68dc026706d2990e70,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__Tundrisphaera lichenicola
52e2ecf3d3556e0aae8ae598f50af940,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Vescimonas; s__Vescimonas fastidiosa
525a5106d64f049c6383d9886e461311,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Tissierellaceae; g__CABMKH01; s__CABMKH01 sp902386935
acdafaafa96faefd94ae454e356b0c20,0.0,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Pseudoleptotrichia; s__Pseudoleptotrichia goodfellowii
0b0353263245bf63e7b0c556c30e6be2,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae
ba95b0a890cb4627b38cd6f42e6319e7,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
74647cffc694faef9cedbc71fb96b4f5,0.0,d__Bacteria; p__Myxococcota_A_473307; c__UBA4151; o__UBA4151; f__UBA4151; g__CACGMS01; s__
720ab5efc7c974aebf36dfdb30a47740,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Weeksellaceae; g__Empedobacter; s__Empedobacter stercoris
d63c6ab8e3d1b919ce02863f54ff8dce,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Lacipirellula
dac5a2d73b6b9b3aab0a85516560b456,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lentilactobacillus; s__Lentilactobacillus kribbianus
b1883c840b255b54780c3b8c434d3331,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956; s__Bacteroides_H_857956 pyogenes_A
753bed087755c9e13e86b99c46ebc62f,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Gemellaceae; g__Gemella
aa19e577d15dd9761aaa0771bd44231d,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_A
7b581d99a885a35229f3018d78a236d1,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Timonella; s__Timonella senegalensis
a988d3254a12902a1704056e6b60f70b,0.0,d__Bacteria; p__Actinomycetota; c__UBA4738_401450; o__UBA4738; f__HRBIN12; g__AC-51; s__AC-51 sp005883885
666a2ae775b1a877b97a244d106d8ee2,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae
98b3a834bba9099484aa7cc0eb16fbc0,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Carnobacteriaceae
10469cc63a3a0b4d87491156ccd82f79,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Gemellaceae; g__Gemella
a693ec0acca5fb9b20f1ac6457650822,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Coprobacillaceae; g__Thomasclavelia; s__
5c4733422777490529efbec9534300f7,0.0,d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae; g__; s__
eb4d857dcf99287bb37be48db1a29dfb,0.0,d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B gracilis
65da9920517ceaa4c72a946d6fb52b44,0.0,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__
619fc3cdda673ccd91fbccf6e9387a65,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000
3cec99d78b3c713486321dd03fe225fe,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
2783725d9c96b5af4e5613704f5c81a8,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia
aa027dd828e6875783353a96851defbb,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger_A_73129; s__
5722b5db8c9cd291d9411ffcf027a732,0.0,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9; g__RSA9; s__
e610bfb3ff1fade3d34e64dc398e5229,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_H_221916; s__Clostridium_H_221916 novyi
f308edde79ccd09f7b7b11f85222b54c,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__
1924e4512daee6f623c63e67b61f9f33,0.0,d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales; f__Dialisteraceae; g__Dialister_36337; s__Dialister pneumosintes
cf139160a328458eb6c617d458c4cbea,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_AH; s__Paenibacillus_AH daejeonensis
4868cac6806cd328dd534378d83a45a6,0.0,d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__Armatimonas; s__Armatimonas rosea
504c0f5629fa10a5b63386581b6370e1,0.0,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__Longimicrobium terrae
43fc7a9855207834bd3ad35de6518209,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
a754379f2eaabb319fd2a72da7394b58,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921
afbd5bacc94f607fc14497b159fc85ae,0.0,d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Berryella; s__Berryella intestinalis
0e019596f593171a6b53cf9148251fc8,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora iriomotensis
8e663603aa16c15118dfe6268e4a71b3,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus argensis
e33e86b6ce417cf5944bc89af95d394d,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_B_226777; s__Peptoniphilus_B_226777 duerdenii
ab1953c0b81d78d415cf68b6f0d1cb79,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__Caldibacillaceae; g__Bacillus_J_295379; s__Bacillus_J_295379 andreraoultii
d915e6578f545ed8a34ab19074c769cd,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
f7157b3fcd9d657ff32aba3195576487,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
83cde53d1b4ddc3bbc5d9f65c34a1e94,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus
171de4147611249f6f5d78260bd7b32c,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia
3195e3709b860a14625f6b57e5b948f9,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus
2f9c1040d14c2c45df953b35adc3ad2f,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Pirellulimonas; s__Pirellulimonas nuda
d9cfed7ff5597f39e8b58b74015b0cc5,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
0650e3966c73a1a82382fd234c471ba0,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae; g__Savagea; s__Savagea sp009740415
71478dd1c110a2a05d0e4205c350d743,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Terrisporobacter
d28024bca32085c1dc1e264e77bebd73,0.0,d__Bacteria; p__Bdellovibrionota_473306; c__UBA1018; o__UBA1018; f__UBA1018; g__GWA1-52-35; s__GWA1-52-35 sp001769805
01e978a9e5cd5e56a96e8a6fb3d184d1,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781
634500b3215b50e8e468e9e390acbb9b,0.0,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__IMCC26256; f__PALSA-555; g__SHUY01; s__
6e7db4db0941b645932608fedba2339d,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366884
ecd87c6a4fb65dbcbd59d52b64ebd5ee,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Finegoldia; s__Finegoldia magna_H
f83a019b4be585217d941763ea0f707a,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796
19e78874ef031a4a51af71cf8f08e5ee,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T sardiniense
11bdafe255ea21ec4259e74ba7fd3a17,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
288fe440d2e7db9b40ee62157b247f79,0.0,d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaera
e2f85e4a2186537de68163d4e3f686d0,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087
df3352fe51b2e0eaecf5d3b08df03082,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
072d58c841d4ac9bcf0c85a44703c0d9,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_D; f__Amphibacillaceae
30a769bfcb0ad71f702b928c48d8f96d,0.0,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__; g__; s__
a5276505a4280a4bab567ed9caf97730,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Arachnia; s__Arachnia rubra
27b7e6fe9a0d87d83784093339e73cc6,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Psychrobacter
7b8c7bcc3e635f2ec6dbca9710874471,0.0,d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A; s__Veillonella_A rodentium
7f11fe95fe308a0ab8fc1d74dedd6d2d,0.0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__UBA1321; g__LW23; s__LW23 sp003054695
3f88f07bf252d7772e8133eb196bdb50,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__Solirubrobacter sp000425945
9e62fdf08acc836d8f3dd4beede70a1d,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tautonia
e7a8703b2359cd506d5f94206f9f4bf5,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_AK
568539b7e5c69e36be1386d38660a952,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956; s__Bacteroides_H_857956 stercoris
01bca6b55a1f228b984e47aa311f6142,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Arachnia; s__
941444ae51de27f8a43ddcb288c52077,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__Lachnospira eligens
8d150f166057734d64896a79bd2b2888,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella bivia
9067408ace1506912b372fefd853880d,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
e7d66a5fef80e95773f72f53b6c8eb9d,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
169efcb742e212a9cb21070c1a815afe,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_AD
d4f8484973522dc2554b042bfdeeeb30,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__Aristaeellaceae; g__; s__
846d50c2c78950db7ac96a27797423b6,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus; s__Actinoallomurus bryophytorum
29e1f2319436586608ef9263639195e5,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_593909; g__Achromobacter
0621ecf8c82cfdfe80c74c234b595059,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Endobacter
5f79b1b899abdd5d34d7e7b8d55e599c,0.0,d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus_B; s__Deinococcus_B wulumuqiensis
e39d3c8304bdc0145d7e9fb43c2472c2,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium
d24e26f5724bc2f776836c8fdfc1e955,0.0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__Terrimicrobium; s__Terrimicrobium sacchariphilum
f5b7074eafb035ae1b1a11da62e16781,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter
2e12b05bdf346f42dfaba9982453c091,0.0,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia_A_993641; s__Leptotrichia_A sp001274535
eef52b986e6ef4f9cc060abb910ed665,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_D; f__Amphibacillaceae; g__Paraliobacillus_A_287874; s__Paraliobacillus_A_287874 sp001368815
3637651285fe1b02249f6c1167daf89a,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
bced2f018b56a3677c21e2812e16252e,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera
acab7a3d206c06ee8a9641d9b42f204f,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella denticola
be6f828bd1cff3ae400303a8ed6b1b29,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__RUG420; s__
0bbe7cbaa8b758e53f97d16a3fa87b77,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena
f9430a58b40e11298c5c55a273c37b8d,0.0,d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Tractidigestivibacter
04a5be48fc3fb235db8ff99c97a79a5b,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Alkanindiges; s__Alkanindiges illinoisensis
d60d1fe0bf0c8dee6011e4d44ffa764d,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae
f489953646628f90f0d7701fbf941194,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
e41febace5d7ef93bef2d8b3aaabb5bc,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650612; f__Cellvibrionaceae; g__Pseudomaricurvus; s__Pseudomaricurvus hydrocarbonicus
3e98c68b1dc61b8e6b4a86aea69cdfbd,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__; s__
81e12e2f4af412983e9ba0f01ec356c7,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium
a3803c7b37287cfe8c315a53b7609e0a,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Lentihominibacter; s__Lentihominibacter butyrica
90f301c1534d604adf3b046eba28784c,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Microvirga
e97d3e6fb1c5c8ef50f0ba8cecbb5b48,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter
bd18577c2268e585295ba85732faa04f,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A
ffe3491731a979dd20aed0355d4accdf,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Thermoguttaceae; g__JABWBD01; s__
b3f68dd61c9944e39e897fe53f626d90,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium auriscanis
6adfa3c6dbc06470e16175de56741b48,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
